p_Sub,p_Par,p_Both,choice
0.0560747663551402,0,0,0
0.214285714285714,0,0,1
0.317241379310345,0.772413793103448,0.317241379310345,1
0,0.133333333333333,0,1
0.10958904109589,0.0684931506849315,0.0684931506849315,1
0,0,0,0
0.203389830508475,0,0,1
0,0,0,0
0.341463414634146,0.463414634146341,0.341463414634146,1
0.0547945205479452,0.39041095890411,0.00684931506849315,1
0,0,0,0
0.547945205479452,0,0,1
0.134020618556701,0.237113402061856,0.134020618556701,0
0.207317073170732,0.317073170731707,0.158536585365854,1
0.918367346938776,0,0,0
0.534246575342466,0,0,1
0.10958904109589,0.26027397260274,0,1
0.114754098360656,0,0,0
0.305084745762712,0,0,1
0,0.15625,0,1
0.719178082191781,0.184931506849315,0.178082191780822,1
0.723809523809524,0,0,0
0.916666666666667,0,0,1
0.170212765957447,0.0638297872340425,0,0
0.265957446808511,1,0.265957446808511,1
0,0.247933884297521,0,0
0,0.593220338983051,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.746031746031746,0,0,1
0.219178082191781,0.321917808219178,0,0
0.273972602739726,0.691780821917808,0.232876712328767,1
0.0616438356164384,0.657534246575342,0.0547945205479452,0
0,0,0,0
0.335616438356164,0.26027397260274,0.0821917808219178,0
0.0747663551401869,0,0,1
0.25,0,0,0
0.178082191780822,0.356164383561644,0.0547945205479452,0
0.417808219178082,0.232876712328767,0.089041095890411,0
0.45,0.2,0,1
0.196078431372549,0,0,1
0.0342465753424658,0.732876712328767,0,0
0.8,0,0,1
0,0,0,1
0.51219512195122,0,0,1
0.833333333333333,0.25,0.25,1
0.25,0,0,1
0.101449275362319,0.41304347826087,0.0869565217391304,0
0.0714285714285714,0.0178571428571429,0,1
0.226027397260274,0,0,1
0.172413793103448,0,0,1
0.036144578313253,0,0,1
0.8,0,0,1
0.0342465753424658,0.664383561643836,0.0136986301369863,0
0.188405797101449,0,0,0
0,0,0,1
0.596491228070175,0,0,1
0.287671232876712,0.198630136986301,0,1
0,0,0,1
0.28125,0,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.568493150684932,0.458904109589041,0.246575342465753,1
0.121621621621622,0.324324324324324,0.121621621621622,1
0.565217391304348,0,0,0
0,0.616438356164384,0,1
0.763636363636364,0.672727272727273,0.490909090909091,1
0.0185185185185185,0,0,0
0.294117647058824,0,0,0
0.616438356164384,0.383561643835616,0.13013698630137,1
0.0693069306930693,0,0,0
0.117647058823529,0,0,1
0.232876712328767,0.191780821917808,0,1
0,0,0,0
0.424657534246575,0,0,1
0.129032258064516,0,0,0
0.13013698630137,0.178082191780822,0.0205479452054795,1
0.396551724137931,0,0,1
0.246575342465753,0,0,0
0.253424657534247,0.445205479452055,0,1
1,0,0,1
0.424657534246575,0,0,0
0.227642276422764,0,0,1
0.273972602739726,0.876712328767123,0.273972602739726,1
0.5,0,0,1
0.191780821917808,0.00684931506849315,0.00684931506849315,1
0.465753424657534,0,0,1
0.269230769230769,0.576923076923077,0.0153846153846154,1
0.294117647058824,1,0.294117647058824,0
0.36986301369863,0,0,1
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.490740740740741,0.425925925925926,0.157407407407407,1
0,0.333333333333333,0,1
0.164383561643836,0.575342465753425,0.0753424657534247,1
0.0616438356164384,0.383561643835616,0,0
0.7,0,0,0
0,0,0,1
0,0.5,0,1
0.159090909090909,0,0,0
0.421052631578947,0.458646616541353,0.0451127819548872,1
0.0410958904109589,0.575342465753425,0.0410958904109589,1
0.371428571428571,0,0,1
0.431506849315068,0.691780821917808,0.342465753424658,0
0.631578947368421,0,0,1
0.0547945205479452,0.801369863013699,0.0547945205479452,1
0.445205479452055,0.089041095890411,0,1
0.315068493150685,0,0,0
0.246575342465753,0,0,0
0.253424657534247,0.445205479452055,0,1
1,0,0,1
0.424657534246575,0,0,0
0.227642276422764,0,0,1
0.273972602739726,0.876712328767123,0.273972602739726,1
0.5,0,0,1
0.191780821917808,0.00684931506849315,0.00684931506849315,1
0.465753424657534,0,0,1
0.269230769230769,0.576923076923077,0.0153846153846154,1
0.294117647058824,1,0.294117647058824,0
0.36986301369863,0,0,1
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.476190476190476,0,0,1
0.386861313868613,0.0364963503649635,0,1
0,0,0,0
0.486301369863014,0,0,1
0.0410958904109589,0,0,0
0.23972602739726,0.246575342465753,0,0
0,0,0,1
0.0588235294117647,0,0,1
0,0.10958904109589,0,1
0.424657534246575,0,0,0
0.2,0,0,0
0.0633802816901408,0.316901408450704,0,1
0.39622641509434,0,0,0
0.321917808219178,0,0,0
0.4609375,0.9140625,0.4609375,1
0.198630136986301,0.506849315068493,0,1
0.267123287671233,0.178082191780822,0.0821917808219178,0
0.0684931506849315,0.486301369863014,0,0
0.280821917808219,0.143835616438356,0.143835616438356,1
0.356164383561644,0,0,0
0.602739726027397,0,0,1
0.226027397260274,0.356164383561644,0.150684931506849,0
0.321917808219178,0.0958904109589041,0,0
0.315068493150685,0.287671232876712,0.157534246575342,0
0.344262295081967,0.598360655737705,0.344262295081967,0
0.308219178082192,0.664383561643836,0.0205479452054795,0
0.5,0,0,1
0.36986301369863,0,0,1
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0,0.39041095890411,0,0
0,0,0,1
0.0540540540540541,0,0,1
0.328767123287671,0.356164383561644,0.0547945205479452,1
0.286885245901639,0.147540983606557,0,1
0.148148148148148,0,0,0
0.113207547169811,0,0,0
0.171232876712329,0.184931506849315,0,1
0.136986301369863,0.493150684931507,0.0753424657534247,1
0.099009900990099,0.584158415841584,0.0792079207920792,0
0.394957983193277,0.436974789915966,0.0756302521008403,0
0.03125,0.0520833333333333,0.03125,0
0.39622641509434,0,0,0
0.321917808219178,0,0,0
0.4609375,0.9140625,0.4609375,1
0.198630136986301,0.506849315068493,0,1
0.267123287671233,0.178082191780822,0.0821917808219178,0
0.0684931506849315,0.486301369863014,0,0
0.280821917808219,0.143835616438356,0.143835616438356,1
0.356164383561644,0,0,0
0.602739726027397,0,0,1
0.226027397260274,0.356164383561644,0.150684931506849,0
0.321917808219178,0.0958904109589041,0,0
0.315068493150685,0.287671232876712,0.157534246575342,0
0.344262295081967,0.598360655737705,0.344262295081967,0
0.308219178082192,0.664383561643836,0.0205479452054795,0
0.5,0,0,1
0.36986301369863,0,0,1
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.219178082191781,0,0,0
0.663793103448276,0.327586206896552,0.103448275862069,1
0.116438356164384,0.363013698630137,0,1
0.885714285714286,0,0,1
0.365853658536585,0,0,0
0,0,0,0
0.306122448979592,0.530612244897959,0.0408163265306122,0
0.342465753424658,0.39041095890411,0.0616438356164384,0
0.342465753424658,0.198630136986301,0.198630136986301,1
0.0342465753424658,0.26027397260274,0.0342465753424658,1
0.234042553191489,0.595744680851064,0.234042553191489,1
0.611111111111111,0,0,0
0.745098039215686,0,0,1
0.2421875,0.4453125,0.1484375,1
0.705479452054795,0,0,1
0.1625,0,0,1
0.25,0,0,1
0.0616438356164384,0.150684931506849,0,1
0,0.103448275862069,0,1
0.421052631578947,1,0.421052631578947,1
0.10958904109589,0.246575342465753,0,1
0.150684931506849,0.171232876712329,0.0616438356164384,1
0.219178082191781,0.301369863013699,0.0342465753424658,1
0,0.136986301369863,0,1
0.238095238095238,0,0,1
0,0.0294117647058824,0,1
0.619047619047619,0.333333333333333,0.333333333333333,1
0.673913043478261,0,0,0
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.110091743119266,0.412844036697248,0.0458715596330275,1
0.863636363636364,0,0,0
0.244897959183673,0.693877551020408,0.204081632653061,1
0.835164835164835,0,0,1
0.185567010309278,0.185567010309278,0.0103092783505155,0
0.04,0,0,0
0.198198198198198,0,0,1
NaN,NaN,NaN,1
0.411764705882353,0,0,0
0.428571428571429,0.603174603174603,0.0317460317460317,1
0.16793893129771,0.480916030534351,0.152671755725191,1
0.342465753424658,0,0,0
0.712121212121212,0,0,1
0.904109589041096,0,0,0
0.323529411764706,0.176470588235294,0,1
0.146341463414634,0,0,1
0.113207547169811,0,0,0
0.479452054794521,0,0,1
0.448275862068966,0.862068965517241,0.448275862068966,1
0,0.5,0,1
0.179310344827586,0.655172413793103,0.0206896551724138,1
0.102803738317757,0.476635514018692,0.0841121495327103,1
0.0616438356164384,0.527397260273973,0.0616438356164384,1
0,0,0,1
0.137404580152672,0.351145038167939,0,1
0,0.0294117647058824,0,1
0.619047619047619,0.333333333333333,0.333333333333333,1
0.673913043478261,0,0,0
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.280821917808219,0.705479452054795,0.143835616438356,0
0.0958904109589041,0.73972602739726,0.0958904109589041,1
0.183098591549296,0,0,0
0.735849056603774,0,0,0
0.294520547945205,0.547945205479452,0.102739726027397,0
0.328767123287671,0.164383561643836,0.164383561643836,0
0.308510638297872,0,0,0
0.46,0,0,1
0,0,0,0
0.615384615384615,0,0,0
0.554347826086957,0,0,1
0,0,0,1
0.397260273972603,0,0,0
0.836734693877551,0.387755102040816,0.387755102040816,1
0.0479452054794521,0,0,0
0,0,0,1
0.321100917431193,0,0,0
0.205479452054795,0.0821917808219178,0,1
0,0,0,1
0,0,0,0
0.917808219178082,0.102739726027397,0.0547945205479452,1
0,0,0,1
0.364864864864865,0,0,1
0.726027397260274,0.0616438356164384,0.0342465753424658,1
0.150684931506849,0.938356164383562,0.150684931506849,1
0.294520547945205,0.472602739726027,0.219178082191781,1
0.56,0.05,0.02,0
0.673913043478261,0,0,0
0,1,0,0
0.363636363636364,0.74025974025974,0.363636363636364,1
0.222222222222222,0.284722222222222,0,1
0.555555555555556,0,0,1
0.616438356164384,0,0,1
0.178082191780822,0,0,0
0.767123287671233,0,0,1
0.325581395348837,0.0930232558139535,0,1
0.23972602739726,0.26027397260274,0.0753424657534247,1
0.989473684210526,0,0,0
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.939393939393939,0,0,1
0.527397260273973,0.698630136986301,0.424657534246575,1
0.657534246575342,0.205479452054795,0.205479452054795,0
0.3,0.25,0.216666666666667,1
0,0,0,0
0,0,0,0
0.493150684931507,0.705479452054795,0.397260273972603,1
0.938356164383562,0.712328767123288,0.650684931506849,1
0.171232876712329,0.513698630136986,0.171232876712329,1
0.691780821917808,0.424657534246575,0.143835616438356,0
0.0342465753424658,0.171232876712329,0.0342465753424658,1
0,0.743589743589744,0,0
0.178082191780822,0.342465753424658,0.0958904109589041,0
0.633802816901408,0,0,1
0.0410958904109589,0.410958904109589,0,1
0.2,0,0,0
0.159090909090909,0.931818181818182,0.159090909090909,0
0,1,0,0
0,0,0,1
0.294117647058824,0.0294117647058824,0,0
0.228571428571429,0.757142857142857,0.228571428571429,1
0.9,0,0,1
0.0273972602739726,0.5,0.0136986301369863,0
0.192771084337349,0.349397590361446,0,0
0.363013698630137,0.541095890410959,0.13013698630137,1
0.916666666666667,0,0,1
0.284722222222222,0,0,1
0,0.397260273972603,0,0
0.0410958904109589,0,0,0
0.13013698630137,0.363013698630137,0.0753424657534247,0
0.438356164383562,0.486301369863014,0.184931506849315,1
0.321917808219178,0.226027397260274,0.0753424657534247,0
0.607142857142857,0.25,0,1
0.333333333333333,0,0,1
0.273972602739726,0.267123287671233,0,0
0.089041095890411,0.623287671232877,0,0
0.246575342465753,0,0,1
1,0,0,1
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.132231404958678,0,0,0
0.424657534246575,0.924657534246575,0.410958904109589,1
0.354838709677419,0,0,0
0.366336633663366,0.475247524752475,0.227722772277228,1
0.589041095890411,0.36986301369863,0.308219178082192,1
0.479452054794521,0.582191780821918,0.164383561643836,1
0.619047619047619,0.0238095238095238,0,1
0.847826086956522,0,0,1
0.157534246575342,0.342465753424658,0.0684931506849315,1
0.458904109589041,0,0,0
0.159722222222222,0.208333333333333,0.0555555555555556,1
0.602739726027397,0,0,0
0.643835616438356,0,0,0
0.278846153846154,0.336538461538462,0,1
0.160919540229885,0,0,0
0.596774193548387,0.67741935483871,0.5,1
0.375,0,0,1
0.361111111111111,0.5,0.166666666666667,1
0.526315789473684,0,0,0
0.575342465753425,0,0,1
0.623287671232877,0.26027397260274,0.226027397260274,1
0,0.0612244897959184,0,1
0.552238805970149,0,0,1
0.684931506849315,0.0753424657534247,0.0753424657534247,1
0.65625,0,0,1
0.596153846153846,0,0,0
0.585365853658537,0.121951219512195,0.0365853658536585,1
0,0.397260273972603,0,0
0.0410958904109589,0,0,0
0.13013698630137,0.363013698630137,0.0753424657534247,0
0.438356164383562,0.486301369863014,0.184931506849315,1
0.321917808219178,0.226027397260274,0.0753424657534247,0
0.607142857142857,0.25,0,1
0.333333333333333,0,0,1
0.273972602739726,0.267123287671233,0,0
0.089041095890411,0.623287671232877,0,0
0.246575342465753,0,0,1
1,0,0,1
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
1,0.2,0.2,1
0,0.650684931506849,0,1
0.194174757281553,0,0,0
0.5,0,0,1
0.458904109589041,0.191780821917808,0,1
0.314285714285714,0,0,0
0,0.548387096774194,0,0
0,0.212328767123288,0,1
0.0616438356164384,0.657534246575342,0,1
0.228260869565217,0,0,0
0.260869565217391,0.191304347826087,0,1
0,0.280821917808219,0,1
0,0.8,0,1
0,0.458904109589041,0,1
0.123287671232877,0.13013698630137,0.10958904109589,0
0.76027397260274,0,0,0
0.506849315068493,0.273972602739726,0.157534246575342,1
0.0410958904109589,0.150684931506849,0.00684931506849315,0
0,0.0476190476190476,0,1
0.0547945205479452,0.458904109589041,0.0136986301369863,1
0.102739726027397,0,0,0
0.938356164383562,0.527397260273973,0.527397260273973,1
0.143835616438356,0.26027397260274,0,1
0.349315068493151,0.232876712328767,0.157534246575342,1
0.0684931506849315,0,0,0
0.627450980392157,0.882352941176471,0.627450980392157,1
0.465753424657534,0.23972602739726,0.23972602739726,0
0.0684931506849315,0.23972602739726,0,0
0.178082191780822,0.671232876712329,0.150684931506849,1
0.513698630136986,0,0,0
0.294520547945205,0.623287671232877,0.0958904109589041,1
0.732876712328767,0.465753424657534,0.226027397260274,0
0.80952380952381,0.371428571428571,0.285714285714286,1
0.333333333333333,0,0,1
0.273972602739726,0.267123287671233,0,0
0.089041095890411,0.623287671232877,0,0
0.246575342465753,0,0,1
1,0,0,1
0.143835616438356,0,0,1
0.273972602739726,0.897260273972603,0.273972602739726,1
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.854700854700855,0,0,0
0.507692307692308,0,0,0
0.616438356164384,0.150684931506849,0.0821917808219178,0
0.333333333333333,0.4,0.233333333333333,1
0.625,0,0,1
0.176470588235294,0,0,0
0.568493150684932,0,0,1
0.472222222222222,0.361111111111111,0.111111111111111,1
0.53968253968254,0,0,1
0.664383561643836,0,0,0
0.541095890410959,0,0,0
0.947368421052632,0.447368421052632,0.421052631578947,1
0.9,0,0,1
0.212328767123288,0.931506849315068,0.212328767123288,0
0.92,0.8,0.8,1
0.142857142857143,0,0,1
1,0,0,1
0.5,1,0.5,1
1,0,0,1
0.8,0,0,1
